eventId,eventOrdinal,eventType,timestampMillis,timestamp,durationMillis,lineageStart,lineageIdentifiers/0,componentId,componentType,componentName,entityId,entityType,entitySize,updatedAttributes/absolute.path,updatedAttributes/path,updatedAttributes/filename,updatedAttributes/file.group,updatedAttributes/file.lastModifiedTime,updatedAttributes/file.creationTime,updatedAttributes/file.lastAccessTime,updatedAttributes/file.owner,updatedAttributes/file.size,updatedAttributes/file.permissions,updatedAttributes/uuid,actorHostname,contentURI,previousContentURI,platform,application,details,previousAttributes/absolute.path,previousAttributes/path,previousAttributes/filename,previousAttributes/file.group,previousAttributes/file.lastModifiedTime,previousAttributes/file.creationTime,previousAttributes/file.lastAccessTime,previousAttributes/file.owner,previousAttributes/file.size,previousAttributes/file.permissions,previousAttributes/uuid,previousEntitySize,updatedAttributes/RouteText.Route,parentIds/0,childIds/0,childIds/1,childIds/2,lineageIdentifiers/1,updatedAttributes/RouteText.Group,updatedAttributes/Transfer-Encoding,updatedAttributes/invokehttp.tx.id,updatedAttributes/Server,updatedAttributes/invokehttp.status.code,updatedAttributes/Connection,updatedAttributes/mime.type,updatedAttributes/Date,updatedAttributes/invokehttp.request.url,updatedAttributes/access-control-allow-origin,updatedAttributes/OkHttp-Received-Millis,updatedAttributes/OkHttp-Sent-Millis,updatedAttributes/invokehttp.status.message,updatedAttributes/Content-Type,transitUri,previousAttributes/Transfer-Encoding,previousAttributes/invokehttp.tx.id,previousAttributes/Server,previousAttributes/invokehttp.status.code,previousAttributes/Connection,previousAttributes/mime.type,previousAttributes/Date,previousAttributes/invokehttp.request.url,previousAttributes/access-control-allow-origin,previousAttributes/OkHttp-Received-Millis,previousAttributes/OkHttp-Sent-Millis,previousAttributes/invokehttp.status.message,previousAttributes/Content-Type,updatedAttributes/reporting.task.transaction.id,previousAttributes/reporting.task.transaction.id
64157590-ff83-41dd-ac80-47630897f539,12690,DROP,1.47079E+12,2016-08-10T00:07:43.643Z,-1,1.47079E+12,938d4e7a-8190-416f-abdd-e31f536021c9,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",938d4e7a-8190-416f-abdd-e31f536021c9,org.apache.nifi.flowfile.FlowFile,165,/Users/wsong/Desktop/People csv/data/in/csv/,./,19a75a61-6ed5-405b-8661-ffdbd2832b5a.csv,staff,2016-08-09T17:07:41-0700,2016-08-09T17:07:41-0700,2016-08-09T17:07:41-0700,wsong,48876,rw-r--r--,938d4e7a-8190-416f-abdd-e31f536021c9,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12690/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12690/content/input,nifi,NiFi Flow,Auto-Terminated by header line Relationship,,,,,,,,,,,,,header line,,,,,59e71257-43a5-481f-ba68-5a5900e5855d,#gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5905dcf9-1358-4cf1-8409-9692c6801392,12691,RECEIVE,1.47079E+12,2016-08-10T00:07:45.064Z,2403,1.47079E+12,04e36590-290d-4ccd-97a1-621e40c7c38e,7074ebf4-2368-484a-b729-78b8877f496d,InvokeHTTP,Fetch CSV Data,04e36590-290d-4ccd-97a1-621e40c7c38e,org.apache.nifi.flowfile.FlowFile,48879,,./,1.31721E+15,,,,,,,,04e36590-290d-4ccd-97a1-621e40c7c38e,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12691/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12691/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,,,,,,,,chunked,34a97417-447e-4a67-8496-41b5be531950,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:44 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,,,,,,,,,,,,,,,
13c8d8d4-1086-4ff1-9eac-5a7879923e35,12692,CONTENT_MODIFIED,1.47079E+12,2016-08-10T00:07:45.067Z,0,1.47079E+12,04e36590-290d-4ccd-97a1-621e40c7c38e,277173b9-7da8-46b0-a8a4-fb19542d43b7,ReplaceText,Ensure Header Line,04e36590-290d-4ccd-97a1-621e40c7c38e,org.apache.nifi.flowfile.FlowFile,48880,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12692/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12692/content/input,nifi,NiFi Flow,,,./,1.31721E+15,,,,,,,,04e36590-290d-4ccd-97a1-621e40c7c38e,48879,,,,,,,,,,,,,,,,,,,,,,chunked,34a97417-447e-4a67-8496-41b5be531950,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:44 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
f5cc8ec0-60fb-4b9e-a8b5-6115f085f90f,12693,ATTRIBUTES_MODIFIED,1.47079E+12,2016-08-10T00:07:45.077Z,-1,1.47079E+12,04e36590-290d-4ccd-97a1-621e40c7c38e,f58c6fe9-c100-4a3c-bded-7bb83ad685a7,UpdateAttribute,Assign Unique Filename,04e36590-290d-4ccd-97a1-621e40c7c38e,org.apache.nifi.flowfile.FlowFile,48880,,,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12693/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12693/content/input,nifi,NiFi Flow,,,./,1.31721E+15,,,,,,,,04e36590-290d-4ccd-97a1-621e40c7c38e,48880,,,,,,,,,,,,,,,,,,,,,,chunked,34a97417-447e-4a67-8496-41b5be531950,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:44 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
a309ebb7-c049-4f91-a412-37bd1d2a39d2,12694,SEND,1.47079E+12,2016-08-10T00:07:45.090Z,2,1.47079E+12,04e36590-290d-4ccd-97a1-621e40c7c38e,ef943de0-2eb4-43e0-a5cf-2a6863cc78eb,PutFile,PutFile,04e36590-290d-4ccd-97a1-621e40c7c38e,org.apache.nifi.flowfile.FlowFile,48880,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12694/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12694/content/input,nifi,NiFi Flow,,,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,,,,,,,,04e36590-290d-4ccd-97a1-621e40c7c38e,48880,,,,,,,,,,,,,,,,,,,,,file:/Users/wsong/Desktop/People%20csv/data/in/csv/04e36590-290d-4ccd-97a1-621e40c7c38e.csv,chunked,34a97417-447e-4a67-8496-41b5be531950,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:44 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
b573400b-f4f1-4cdc-8587-11e418c59623,12695,DROP,1.47079E+12,2016-08-10T00:07:45.090Z,-1,1.47079E+12,04e36590-290d-4ccd-97a1-621e40c7c38e,ef943de0-2eb4-43e0-a5cf-2a6863cc78eb,PutFile,PutFile,04e36590-290d-4ccd-97a1-621e40c7c38e,org.apache.nifi.flowfile.FlowFile,48880,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12695/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12695/content/input,nifi,NiFi Flow,Auto-Terminated by success Relationship,,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,,,,,,,,04e36590-290d-4ccd-97a1-621e40c7c38e,48880,,,,,,,,,,,,,,,,,,,,,,chunked,34a97417-447e-4a67-8496-41b5be531950,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:44 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
01f2e2c0-ba12-4246-884b-1dbae288a2fa,12696,CREATE,1.47079E+12,2016-08-10T00:07:46.603Z,-1,1.47079E+12,07310420-426d-4b6f-8984-110e609cab2d,c8f8b9a0-c8a1-4f9c-9f0d-9b2b809454d8,ListFile,ListFile,07310420-426d-4b6f-8984-110e609cab2d,org.apache.nifi.flowfile.FlowFile,0,/Users/wsong/Desktop/People csv/data/in/csv/,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,staff,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,wsong,48880,rw-r--r--,07310420-426d-4b6f-8984-110e609cab2d,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12696/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12696/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30a1275f-8492-41e0-98bf-2ff235aaae68,12697,CONTENT_MODIFIED,1.47079E+12,2016-08-10T00:07:46.604Z,0,1.47079E+12,07310420-426d-4b6f-8984-110e609cab2d,e73b710c-59e2-4e78-9586-ade150d14a82,FetchFile,FetchFile,07310420-426d-4b6f-8984-110e609cab2d,org.apache.nifi.flowfile.FlowFile,48880,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12697/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12697/content/input,nifi,NiFi Flow,Replaced content of FlowFile with contents of file:/Users/wsong/Desktop/People%20csv/data/in/csv/04e36590-290d-4ccd-97a1-621e40c7c38e.csv,/Users/wsong/Desktop/People csv/data/in/csv/,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,staff,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,wsong,48880,rw-r--r--,07310420-426d-4b6f-8984-110e609cab2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765ec43b-aed7-442b-889f-d80523882439,12698,FORK,1.47079E+12,2016-08-10T00:07:46.614Z,-1,1.47079E+12,07310420-426d-4b6f-8984-110e609cab2d,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",07310420-426d-4b6f-8984-110e609cab2d,org.apache.nifi.flowfile.FlowFile,48880,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12698/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12698/content/input,nifi,NiFi Flow,,/Users/wsong/Desktop/People csv/data/in/csv/,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,staff,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,wsong,48880,rw-r--r--,07310420-426d-4b6f-8984-110e609cab2d,48880,original,07310420-426d-4b6f-8984-110e609cab2d,c7d87149-d1cf-4d35-9a37-7d1bc05a84b7,36296a39-e8ab-4a1e-9adb-d585ae4f0d19,cbc8471c-529c-4e4f-a27b-8401780fba06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f1cc4c5-a732-4b4a-a676-dff2b23dd453,12699,ROUTE,1.47079E+12,2016-08-10T00:07:46.616Z,-1,1.47079E+12,c7d87149-d1cf-4d35-9a37-7d1bc05a84b7,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",c7d87149-d1cf-4d35-9a37-7d1bc05a84b7,org.apache.nifi.flowfile.FlowFile,165,/Users/wsong/Desktop/People csv/data/in/csv/,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,staff,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,wsong,48880,rw-r--r--,c7d87149-d1cf-4d35-9a37-7d1bc05a84b7,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12699/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12699/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,header line,,,,,07310420-426d-4b6f-8984-110e609cab2d,#gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464ef36c-550f-4d11-b95e-efb8b1cb8c89,12700,ROUTE,1.47079E+12,2016-08-10T00:07:46.616Z,-1,1.47079E+12,36296a39-e8ab-4a1e-9adb-d585ae4f0d19,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",36296a39-e8ab-4a1e-9adb-d585ae4f0d19,org.apache.nifi.flowfile.FlowFile,24621,/Users/wsong/Desktop/People csv/data/in/csv/,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,staff,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,wsong,48880,rw-r--r--,36296a39-e8ab-4a1e-9adb-d585ae4f0d19,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12700/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12700/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,unmatched,,,,,07310420-426d-4b6f-8984-110e609cab2d,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd8bb623-bf27-4cdd-aeda-2432bc049b56,12701,ROUTE,1.47079E+12,2016-08-10T00:07:46.616Z,-1,1.47079E+12,07310420-426d-4b6f-8984-110e609cab2d,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",cbc8471c-529c-4e4f-a27b-8401780fba06,org.apache.nifi.flowfile.FlowFile,24094,/Users/wsong/Desktop/People csv/data/in/csv/,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,staff,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,wsong,48880,rw-r--r--,cbc8471c-529c-4e4f-a27b-8401780fba06,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12701/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12701/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,unmatched,,,,,cbc8471c-529c-4e4f-a27b-8401780fba06,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92ddc9d3-2a22-42db-9a1b-cc412d622f02,12702,ROUTE,1.47079E+12,2016-08-10T00:07:46.616Z,-1,1.47079E+12,07310420-426d-4b6f-8984-110e609cab2d,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",07310420-426d-4b6f-8984-110e609cab2d,org.apache.nifi.flowfile.FlowFile,48880,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12702/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12702/content/input,nifi,NiFi Flow,,/Users/wsong/Desktop/People csv/data/in/csv/,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,staff,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,wsong,48880,rw-r--r--,07310420-426d-4b6f-8984-110e609cab2d,48880,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc778970-e002-4f53-854a-1ae5149c5423,12703,DROP,1.47079E+12,2016-08-10T00:07:46.616Z,-1,1.47079E+12,07310420-426d-4b6f-8984-110e609cab2d,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",07310420-426d-4b6f-8984-110e609cab2d,org.apache.nifi.flowfile.FlowFile,48880,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12703/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12703/content/input,nifi,NiFi Flow,Auto-Terminated by original Relationship,/Users/wsong/Desktop/People csv/data/in/csv/,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,staff,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,wsong,48880,rw-r--r--,07310420-426d-4b6f-8984-110e609cab2d,48880,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21d0c38f-22e6-4114-b7ef-903d7de1c278,12704,DROP,1.47079E+12,2016-08-10T00:07:46.616Z,-1,1.47079E+12,c7d87149-d1cf-4d35-9a37-7d1bc05a84b7,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",c7d87149-d1cf-4d35-9a37-7d1bc05a84b7,org.apache.nifi.flowfile.FlowFile,165,/Users/wsong/Desktop/People csv/data/in/csv/,./,04e36590-290d-4ccd-97a1-621e40c7c38e.csv,staff,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,2016-08-09T17:07:45-0700,wsong,48880,rw-r--r--,c7d87149-d1cf-4d35-9a37-7d1bc05a84b7,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12704/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12704/content/input,nifi,NiFi Flow,Auto-Terminated by header line Relationship,,,,,,,,,,,,,header line,,,,,07310420-426d-4b6f-8984-110e609cab2d,#gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1be2fdf-a9b6-4c33-8d3b-8517edb8d5f6,12705,RECEIVE,1.47079E+12,2016-08-10T00:07:48.746Z,2682,1.47079E+12,84bd5783-b446-4c0d-8b81-124d5a82ed27,7074ebf4-2368-484a-b729-78b8877f496d,InvokeHTTP,Fetch CSV Data,84bd5783-b446-4c0d-8b81-124d5a82ed27,org.apache.nifi.flowfile.FlowFile,48814,,./,1.31721E+15,,,,,,,,84bd5783-b446-4c0d-8b81-124d5a82ed27,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12705/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12705/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,,,,,,,,chunked,2ac6fd42-5c2d-4132-a925-26231095fba7,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:48 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,,,,,,,,,,,,,,,
3327def7-38df-4c7e-96fb-2e8d1c90ae87,12706,CONTENT_MODIFIED,1.47079E+12,2016-08-10T00:07:48.756Z,0,1.47079E+12,84bd5783-b446-4c0d-8b81-124d5a82ed27,277173b9-7da8-46b0-a8a4-fb19542d43b7,ReplaceText,Ensure Header Line,84bd5783-b446-4c0d-8b81-124d5a82ed27,org.apache.nifi.flowfile.FlowFile,48815,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12706/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12706/content/input,nifi,NiFi Flow,,,./,1.31721E+15,,,,,,,,84bd5783-b446-4c0d-8b81-124d5a82ed27,48814,,,,,,,,,,,,,,,,,,,,,,chunked,2ac6fd42-5c2d-4132-a925-26231095fba7,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:48 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
92dc591f-8a4e-4253-883c-40bb0ef6f335,12707,ATTRIBUTES_MODIFIED,1.47079E+12,2016-08-10T00:07:48.766Z,-1,1.47079E+12,84bd5783-b446-4c0d-8b81-124d5a82ed27,f58c6fe9-c100-4a3c-bded-7bb83ad685a7,UpdateAttribute,Assign Unique Filename,84bd5783-b446-4c0d-8b81-124d5a82ed27,org.apache.nifi.flowfile.FlowFile,48815,,,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12707/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12707/content/input,nifi,NiFi Flow,,,./,1.31721E+15,,,,,,,,84bd5783-b446-4c0d-8b81-124d5a82ed27,48815,,,,,,,,,,,,,,,,,,,,,,chunked,2ac6fd42-5c2d-4132-a925-26231095fba7,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:48 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
2255572c-707d-4b94-b40e-372b9934054a,12708,SEND,1.47079E+12,2016-08-10T00:07:48.779Z,2,1.47079E+12,84bd5783-b446-4c0d-8b81-124d5a82ed27,ef943de0-2eb4-43e0-a5cf-2a6863cc78eb,PutFile,PutFile,84bd5783-b446-4c0d-8b81-124d5a82ed27,org.apache.nifi.flowfile.FlowFile,48815,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12708/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12708/content/input,nifi,NiFi Flow,,,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,,,,,,,,84bd5783-b446-4c0d-8b81-124d5a82ed27,48815,,,,,,,,,,,,,,,,,,,,,file:/Users/wsong/Desktop/People%20csv/data/in/csv/84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,chunked,2ac6fd42-5c2d-4132-a925-26231095fba7,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:48 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
cdce519a-2af4-4576-bbb5-4f23b568fd99,12709,DROP,1.47079E+12,2016-08-10T00:07:48.779Z,-1,1.47079E+12,84bd5783-b446-4c0d-8b81-124d5a82ed27,ef943de0-2eb4-43e0-a5cf-2a6863cc78eb,PutFile,PutFile,84bd5783-b446-4c0d-8b81-124d5a82ed27,org.apache.nifi.flowfile.FlowFile,48815,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12709/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12709/content/input,nifi,NiFi Flow,Auto-Terminated by success Relationship,,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,,,,,,,,84bd5783-b446-4c0d-8b81-124d5a82ed27,48815,,,,,,,,,,,,,,,,,,,,,,chunked,2ac6fd42-5c2d-4132-a925-26231095fba7,nginx,200,keep-alive,application/json; charset=utf-8,"Wed, 10 Aug 2016 00:07:48 GMT",http://api.randomuser.me/0.6/?format=csv&nat=us&results=100,*,1.47079E+12,1.47079E+12,OK,application/json; charset=utf-8,,
cc0326cf-9490-4360-9c07-f12de418de98,12710,CREATE,1.47079E+12,2016-08-10T00:07:50.608Z,-1,1.47079E+12,8d303858-2eb9-4015-aaf7-c6b41a372226,c8f8b9a0-c8a1-4f9c-9f0d-9b2b809454d8,ListFile,ListFile,8d303858-2eb9-4015-aaf7-c6b41a372226,org.apache.nifi.flowfile.FlowFile,0,/Users/wsong/Desktop/People csv/data/in/csv/,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,staff,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,wsong,48815,rw-r--r--,8d303858-2eb9-4015-aaf7-c6b41a372226,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12710/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12710/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03797f01-cf26-4a06-86d7-862b9d246847,12711,CONTENT_MODIFIED,1.47079E+12,2016-08-10T00:07:50.611Z,0,1.47079E+12,8d303858-2eb9-4015-aaf7-c6b41a372226,e73b710c-59e2-4e78-9586-ade150d14a82,FetchFile,FetchFile,8d303858-2eb9-4015-aaf7-c6b41a372226,org.apache.nifi.flowfile.FlowFile,48815,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12711/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12711/content/input,nifi,NiFi Flow,Replaced content of FlowFile with contents of file:/Users/wsong/Desktop/People%20csv/data/in/csv/84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,/Users/wsong/Desktop/People csv/data/in/csv/,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,staff,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,wsong,48815,rw-r--r--,8d303858-2eb9-4015-aaf7-c6b41a372226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8cb8590-a9be-42b6-ab49-4269b665c61e,12712,FORK,1.47079E+12,2016-08-10T00:07:50.621Z,-1,1.47079E+12,8d303858-2eb9-4015-aaf7-c6b41a372226,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",8d303858-2eb9-4015-aaf7-c6b41a372226,org.apache.nifi.flowfile.FlowFile,48815,,,,,,,,,,,,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12712/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12712/content/input,nifi,NiFi Flow,,/Users/wsong/Desktop/People csv/data/in/csv/,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,staff,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,wsong,48815,rw-r--r--,8d303858-2eb9-4015-aaf7-c6b41a372226,48815,original,8d303858-2eb9-4015-aaf7-c6b41a372226,ef3b6ea2-57e5-4bf9-a343-559ce00e8646,e8d11434-956e-4d02-9174-24e154c97424,2e6fec00-0616-4a14-8888-4bca90e45e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38c98e28-5ccb-46e1-956f-f1e4fdf865a2,12713,ROUTE,1.47079E+12,2016-08-10T00:07:50.623Z,-1,1.47079E+12,8d303858-2eb9-4015-aaf7-c6b41a372226,d55f4dec-eab0-4877-aded-0315313bf6cf,RouteText,"Strip Header, Group by Gender",ef3b6ea2-57e5-4bf9-a343-559ce00e8646,org.apache.nifi.flowfile.FlowFile,165,/Users/wsong/Desktop/People csv/data/in/csv/,./,84bd5783-b446-4c0d-8b81-124d5a82ed27.csv,staff,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,2016-08-09T17:07:48-0700,wsong,48815,rw-r--r--,ef3b6ea2-57e5-4bf9-a343-559ce00e8646,192.168.0.109,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12713/content/output,http://192.168.0.109:8080/nifi-api/controller/provenance/events/12713/content/input,nifi,NiFi Flow,,,,,,,,,,,,,,header line,,,,,ef3b6ea2-57e5-4bf9-a343-559ce00e8646,#gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
