eventId,eventOrdinal,eventType,timestampMillis,timestamp,durationMillis,lineageStart,lineageIdentifiers/0,details,componentId,componentType,componentName,entityId,entityType,entitySize,previousEntitySize,previousAttributes/path,previousAttributes/filename,previousAttributes/uuid,actorHostname,contentURI,previousContentURI,platform,application,updatedAttributes/path,updatedAttributes/filename,updatedAttributes/uuid,updatedAttributes/anomaly
4c19f365-f7e3-4edf-9ce2-57dd53fa82cb,40000,DROP,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,a297613f-0c20-42a6-8ee2-6ce7552fdba4,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,a297613f-0c20-42a6-8ee2-6ce7552fdba4,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,a297613f-0c20-42a6-8ee2-6ce7552fdba4,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40000/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40000/content/input,nifi,NiFi Flow,,,,
9377d1cf-a040-4617-9779-d0bd187ea97a,40001,CREATE,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,30392ec7-c456-4f46-a62c-93b133b75981,,5d241800-4f6d-4bc0-98a5-70e05cbb278d,GenerateFlowFile,GenerateFlowFile,30392ec7-c456-4f46-a62c-93b133b75981,org.apache.nifi.flowfile.FlowFile,51200,,,,,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40001/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40001/content/input,nifi,NiFi Flow,./,8.69299E+14,30392ec7-c456-4f46-a62c-93b133b75981,
017e9f17-0040-4d65-96f7-d6e44fbcda23,40002,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,4ab8ab0e-ba0c-4c6f-9253-834927fe62de,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,4ab8ab0e-ba0c-4c6f-9253-834927fe62de,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,4ab8ab0e-ba0c-4c6f-9253-834927fe62de,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40002/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40002/content/input,nifi,NiFi Flow,,,,n
a138b61d-f569-4734-a617-c3019ce53e4d,40003,DROP,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,da66cd8e-4204-4447-9d32-d37fd86a25fb,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,da66cd8e-4204-4447-9d32-d37fd86a25fb,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,da66cd8e-4204-4447-9d32-d37fd86a25fb,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40003/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40003/content/input,nifi,NiFi Flow,,,,
c2adf325-c652-440d-85a9-7e2a8645a235,40004,CREATE,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,2cd84710-6437-47b7-abd2-8a5d283c1b7e,,5d241800-4f6d-4bc0-98a5-70e05cbb278d,GenerateFlowFile,GenerateFlowFile,2cd84710-6437-47b7-abd2-8a5d283c1b7e,org.apache.nifi.flowfile.FlowFile,51200,,,,,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40004/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40004/content/input,nifi,NiFi Flow,./,8.69299E+14,2cd84710-6437-47b7-abd2-8a5d283c1b7e,
d560ec50-3c33-4f99-9402-33bb977f99f5,40005,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,bd8a42ab-6264-4451-af20-250229fa4131,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,bd8a42ab-6264-4451-af20-250229fa4131,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,bd8a42ab-6264-4451-af20-250229fa4131,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40005/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40005/content/input,nifi,NiFi Flow,,,,n
833ab98b-48bc-4cc1-bbe2-8330f96e8929,40006,DROP,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,e1eeb2cc-b53f-4e02-8b3a-72795a37ca62,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,e1eeb2cc-b53f-4e02-8b3a-72795a37ca62,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,e1eeb2cc-b53f-4e02-8b3a-72795a37ca62,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40006/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40006/content/input,nifi,NiFi Flow,,,,
9579e9be-f8ad-4ad9-92ed-f761f313f9a0,40007,CREATE,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,f65c0995-aa1a-4410-a164-c29dabbe7718,,5d241800-4f6d-4bc0-98a5-70e05cbb278d,GenerateFlowFile,GenerateFlowFile,f65c0995-aa1a-4410-a164-c29dabbe7718,org.apache.nifi.flowfile.FlowFile,51200,,,,,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40007/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40007/content/input,nifi,NiFi Flow,./,8.69299E+14,f65c0995-aa1a-4410-a164-c29dabbe7718,
266a14ba-bade-40d0-ad17-72a8611a3acc,40008,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,58d6c257-5ac6-468a-ba6c-99f81f5d2130,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,58d6c257-5ac6-468a-ba6c-99f81f5d2130,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,58d6c257-5ac6-468a-ba6c-99f81f5d2130,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40008/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40008/content/input,nifi,NiFi Flow,,,,n
d28cf215-d009-42c8-b076-868deb9eded1,40009,DROP,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,0e462fa9-e692-4d52-8134-ceff220b2ebd,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,0e462fa9-e692-4d52-8134-ceff220b2ebd,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,0e462fa9-e692-4d52-8134-ceff220b2ebd,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40009/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40009/content/input,nifi,NiFi Flow,,,,
edb140ad-1e64-4f70-bb01-c79802a1dc5d,40010,DROP,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,24b78f2c-81e0-49dd-9721-e8f46932caab,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,24b78f2c-81e0-49dd-9721-e8f46932caab,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,24b78f2c-81e0-49dd-9721-e8f46932caab,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40010/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40010/content/input,nifi,NiFi Flow,,,,
f23e5e36-b243-4c76-8867-fb7b57b747cb,40011,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.763Z,-1,1.46888E+12,362250b9-9197-4500-9173-de5c58d5f140,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,362250b9-9197-4500-9173-de5c58d5f140,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,362250b9-9197-4500-9173-de5c58d5f140,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40011/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40011/content/input,nifi,NiFi Flow,,,,n
712b46d4-e5bd-49ba-89ad-94833ebf8bb3,40012,DROP,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,481c6e9e-bd00-439f-8608-04983b482622,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,481c6e9e-bd00-439f-8608-04983b482622,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,481c6e9e-bd00-439f-8608-04983b482622,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40012/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40012/content/input,nifi,NiFi Flow,,,,
5fb2b4dd-4e8a-4dff-a1bb-7930c95d6ca5,40013,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,37604ffa-66e1-4def-8a23-c59dc22b60cd,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,37604ffa-66e1-4def-8a23-c59dc22b60cd,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,37604ffa-66e1-4def-8a23-c59dc22b60cd,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40013/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40013/content/input,nifi,NiFi Flow,,,,n
8ab831c0-c4a7-49ca-89a5-572f9dbb3a87,40014,DROP,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,77b8a810-3f2b-4cdd-877a-4c295b5f01a3,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,77b8a810-3f2b-4cdd-877a-4c295b5f01a3,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,77b8a810-3f2b-4cdd-877a-4c295b5f01a3,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40014/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40014/content/input,nifi,NiFi Flow,,,,
4f79f52f-eba2-4f5c-bb8a-943b84618009,40015,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,788a3bb5-3994-4878-b108-7792f13f2af7,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,788a3bb5-3994-4878-b108-7792f13f2af7,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,788a3bb5-3994-4878-b108-7792f13f2af7,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40015/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40015/content/input,nifi,NiFi Flow,,,,n
a7426b1b-99d6-4ce9-95ba-e5eb4a1351b4,40016,DROP,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,86a286ce-c3c1-4eb4-8a84-760793fcb1dd,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,86a286ce-c3c1-4eb4-8a84-760793fcb1dd,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,86a286ce-c3c1-4eb4-8a84-760793fcb1dd,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40016/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40016/content/input,nifi,NiFi Flow,,,,
a5f57dc6-7f42-44a0-87e3-7b5f593795e3,40017,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,f2516eea-f8f6-49dc-834f-5aa316ea3b3f,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,f2516eea-f8f6-49dc-834f-5aa316ea3b3f,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,f2516eea-f8f6-49dc-834f-5aa316ea3b3f,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40017/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40017/content/input,nifi,NiFi Flow,,,,n
7e5074b2-35a1-414d-ae35-743bd5077b74,40018,DROP,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,0554e4d7-1b3b-4ba0-86db-67dff3c511c6,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,0554e4d7-1b3b-4ba0-86db-67dff3c511c6,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,0554e4d7-1b3b-4ba0-86db-67dff3c511c6,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40018/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40018/content/input,nifi,NiFi Flow,,,,
1a05024f-bbf4-44b0-99f8-08708741c426,40019,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,841e6391-07e2-48ba-b35a-ba98e2cdbd6c,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,841e6391-07e2-48ba-b35a-ba98e2cdbd6c,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,841e6391-07e2-48ba-b35a-ba98e2cdbd6c,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40019/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40019/content/input,nifi,NiFi Flow,,,,n
3d8d8820-ba51-4858-92bb-fb671efd4307,40020,DROP,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,9952b5e0-528b-4cc8-a586-a18fdd018f7d,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,9952b5e0-528b-4cc8-a586-a18fdd018f7d,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,9952b5e0-528b-4cc8-a586-a18fdd018f7d,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40020/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40020/content/input,nifi,NiFi Flow,,,,
cf8083a7-4653-4c1f-957c-5f5e618004b9,40021,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,ec91f651-3bed-4e6a-98fe-9042ded46846,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,ec91f651-3bed-4e6a-98fe-9042ded46846,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,ec91f651-3bed-4e6a-98fe-9042ded46846,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40021/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40021/content/input,nifi,NiFi Flow,,,,n
8d270cbe-aa07-40a1-b0a7-29f59f482f6c,40022,DROP,1.46888E+12,2016-07-18T23:18:52.764Z,-1,1.46888E+12,fcabd368-1133-43af-b207-d1a4ade6eab5,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,fcabd368-1133-43af-b207-d1a4ade6eab5,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,fcabd368-1133-43af-b207-d1a4ade6eab5,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40022/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40022/content/input,nifi,NiFi Flow,,,,
cbe93bef-e267-4cf0-aaf5-49ebc0599557,40023,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,8aacb83c-ef23-4c9a-91ec-b407e5ea33d0,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,8aacb83c-ef23-4c9a-91ec-b407e5ea33d0,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,8aacb83c-ef23-4c9a-91ec-b407e5ea33d0,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40023/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40023/content/input,nifi,NiFi Flow,,,,n
a3c7d5a3-464b-4835-a9ac-12d969d339f3,40024,DROP,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,899f0f39-3b73-402f-897d-61992b44d23c,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,899f0f39-3b73-402f-897d-61992b44d23c,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,899f0f39-3b73-402f-897d-61992b44d23c,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40024/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40024/content/input,nifi,NiFi Flow,,,,
8f78e948-e033-4556-9d3a-fc45187bdc93,40025,DROP,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,323a98e9-3856-4624-aee0-acfd18cfc416,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,323a98e9-3856-4624-aee0-acfd18cfc416,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,323a98e9-3856-4624-aee0-acfd18cfc416,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40025/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40025/content/input,nifi,NiFi Flow,,,,
80bc099e-3b74-4efe-8eea-b10fd298b55e,40026,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,f98bc71f-2a1d-4da5-a825-d0dbfde44123,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,f98bc71f-2a1d-4da5-a825-d0dbfde44123,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,f98bc71f-2a1d-4da5-a825-d0dbfde44123,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40026/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40026/content/input,nifi,NiFi Flow,,,,n
488e0d97-8233-4af9-9afd-503ffb8c902b,40027,DROP,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,8938a11a-de1a-43c9-82e5-6c7d201938f2,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,8938a11a-de1a-43c9-82e5-6c7d201938f2,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,8938a11a-de1a-43c9-82e5-6c7d201938f2,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40027/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40027/content/input,nifi,NiFi Flow,,,,
89b7fd36-cafb-46d7-ae95-8cddfd360126,40028,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,60eceb14-fcf2-46f9-8882-9bc55cba3e51,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,60eceb14-fcf2-46f9-8882-9bc55cba3e51,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,60eceb14-fcf2-46f9-8882-9bc55cba3e51,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40028/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40028/content/input,nifi,NiFi Flow,,,,n
d5ba176f-1c02-45c3-8338-14044fd03262,40029,DROP,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,4593e37c-50d6-47fd-a640-78a5288564a6,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,4593e37c-50d6-47fd-a640-78a5288564a6,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,4593e37c-50d6-47fd-a640-78a5288564a6,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40029/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40029/content/input,nifi,NiFi Flow,,,,
619b3d54-0677-4f1c-8238-bad6b30a7b69,40030,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,b4f0c577-f3c1-4c6b-91ae-3f3a9b2a2548,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,b4f0c577-f3c1-4c6b-91ae-3f3a9b2a2548,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,b4f0c577-f3c1-4c6b-91ae-3f3a9b2a2548,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40030/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40030/content/input,nifi,NiFi Flow,,,,n
4f98aa5d-802e-41df-99a8-2dc36e0bb30d,40031,DROP,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,cd863ee7-9d6f-40b8-a09b-8982a1b5a2f4,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,cd863ee7-9d6f-40b8-a09b-8982a1b5a2f4,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,cd863ee7-9d6f-40b8-a09b-8982a1b5a2f4,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40031/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40031/content/input,nifi,NiFi Flow,,,,
6237cf5f-62d2-4eae-aef5-dc4aa66bec21,40032,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,f244dc80-ad05-4beb-86d9-6511b7a20545,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,f244dc80-ad05-4beb-86d9-6511b7a20545,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,f244dc80-ad05-4beb-86d9-6511b7a20545,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40032/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40032/content/input,nifi,NiFi Flow,,,,n
d208bc50-ed89-4d68-9206-ede111ad6ee3,40033,DROP,1.46888E+12,2016-07-18T23:18:52.765Z,-1,1.46888E+12,14689198-8dc6-4b56-8e5d-3a7f8290b7f9,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,14689198-8dc6-4b56-8e5d-3a7f8290b7f9,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,14689198-8dc6-4b56-8e5d-3a7f8290b7f9,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40033/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40033/content/input,nifi,NiFi Flow,,,,
a1643951-bc97-4a69-b094-5252e4a35e36,40034,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.766Z,-1,1.46888E+12,681c25de-9107-4ab0-9797-0e2ca060a31a,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,681c25de-9107-4ab0-9797-0e2ca060a31a,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,681c25de-9107-4ab0-9797-0e2ca060a31a,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40034/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40034/content/input,nifi,NiFi Flow,,,,n
f808f7c1-1b61-436d-a7b5-8cea1b00bd2f,40035,DROP,1.46888E+12,2016-07-18T23:18:52.766Z,-1,1.46888E+12,e51a4d33-deec-4cc8-b1d0-7a2c1048cabc,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,e51a4d33-deec-4cc8-b1d0-7a2c1048cabc,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,e51a4d33-deec-4cc8-b1d0-7a2c1048cabc,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40035/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40035/content/input,nifi,NiFi Flow,,,,
f1d3c978-2567-4408-8a48-90a7dfd1902d,40036,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.766Z,-1,1.46888E+12,8253217a-8333-4b9a-9db6-e54c73ea812b,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,8253217a-8333-4b9a-9db6-e54c73ea812b,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,8253217a-8333-4b9a-9db6-e54c73ea812b,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40036/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40036/content/input,nifi,NiFi Flow,,,,n
8246a47d-6212-482e-a317-1f4263635faf,40037,DROP,1.46888E+12,2016-07-18T23:18:52.766Z,-1,1.46888E+12,0f981e67-3b6e-4fb0-9fc0-fcd351d49500,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,0f981e67-3b6e-4fb0-9fc0-fcd351d49500,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,0f981e67-3b6e-4fb0-9fc0-fcd351d49500,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40037/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40037/content/input,nifi,NiFi Flow,,,,
2c4a9a79-84c3-4721-bd87-f21dfa270515,40038,ATTRIBUTES_MODIFIED,1.46888E+12,2016-07-18T23:18:52.766Z,-1,1.46888E+12,1a059fd4-2da3-4515-ad08-886ba928f58c,,179521d4-4ab4-4111-8dfa-ef450564c1a8,ExecuteScript,ExecuteScript,1a059fd4-2da3-4515-ad08-886ba928f58c,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.6923E+14,1a059fd4-2da3-4515-ad08-886ba928f58c,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40038/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40038/content/input,nifi,NiFi Flow,,,,n
9bba6b6d-ca46-4f0d-a474-601fd4e15ecd,40039,DROP,1.46888E+12,2016-07-18T23:18:52.766Z,-1,1.46888E+12,f9f71529-dd26-44ee-af9c-9285f4aacd21,Auto-Terminated by success Relationship,29984cfc-f4c3-49a4-9a5c-1b606a939a12,LogAttribute,LogAttribute,f9f71529-dd26-44ee-af9c-9285f4aacd21,org.apache.nifi.flowfile.FlowFile,51200,51200,./,8.69229E+14,f9f71529-dd26-44ee-af9c-9285f4aacd21,192.168.0.101,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40039/content/output,http://192.168.0.101:8080/nifi-api/controller/provenance/events/40039/content/input,nifi,NiFi Flow,,,,
